Ind.ID,Survey.Date,Project,Species,Sex,Bd.presence
9.85153E+14,7/31/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,NA,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,NA,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/1/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,NA,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/2/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,NA,NA
9.85153E+14,8/3/13,CA,Rana sierrae,NA,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,NA,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Male,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,8/3/13,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,NA,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/22/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/23/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,NA,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/24/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,NA,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,NA,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/25/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,NA,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,NA,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Female,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
9.85153E+14,7/26/14,CA,Rana sierrae,Male,NA
